Loc ID,Location Name,Service Address,City,State,ZIP,Inv #,Invoice Date,Service Date,Material Category,Equipment,Size,QTY,Charge Type,Frequency / PO #,Perm/Temp,Tonnage,Subtotal,Tax,Total
2.19428E+11,MN Army Bloomington Nga,3300 W 98Th St,Bloomington,MN,55431-2742,8159537,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,41.3
2.19428E+11,MN Army Bloomington Nga,3300 W 98Th St,Bloomington,MN,55431-2742,8159537,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,32.65
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,64.85
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,24.87
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,8.54
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,28.8
2.19432E+11,MN Army Cottage Grove Nga,8180 Belden Blvd,Cottage Grove,MN,55016-4846,8159538,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,31.5
2.19432E+11,MN Army Rosemount Fms,14221 Biscayne Ave,Rosemount,MN,55068,8159539,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19432E+11,MN Army Rosemount Fms,14221 Biscayne Ave,Rosemount,MN,55068,8159539,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,20.79
2.19432E+11,MN Army Rosemount Fms,14221 Biscayne Ave,Rosemount,MN,55068,8159539,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.05
2.19432E+11,MN Army Rosemount Fms,14221 Biscayne Ave,Rosemount,MN,55068,8159539,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,24
2.19432E+11,MN Army Rosemount Fms,14221 Biscayne Ave,Rosemount,MN,55068,8159539,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,26.47
2.19433E+11,MN Army Rosemount Nga,13865 S Robert Trail,Rosemount,MN,55068,8159540,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19433E+11,MN Army Rosemount Nga,13865 S Robert Trail,Rosemount,MN,55068,8159540,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,25.24
2.19433E+11,MN Army Rosemount Nga,13865 S Robert Trail,Rosemount,MN,55068,8159540,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,13.92
2.19433E+11,MN Army Rosemount Nga,13865 S Robert Trail,Rosemount,MN,55068,8159540,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,33.76
2.19433E+11,MN Army Rosemount Nga,13865 S Robert Trail,Rosemount,MN,55068,8159540,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,31.96
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.06
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5.76
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,11.15
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,12.09
2.23311E+11,Metro Resources Technology Par,7625 Golden Triangle Dr Ste F,Eden Prairie,MN,55344-3700,8159735,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,9.55
2.23533E+11,MN Dot- Hastings Truck Station,951 E 21St St,Hastings,MN,55033,8159754,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23533E+11,MN Dot- Hastings Truck Station,951 E 21St St,Hastings,MN,55033,8159754,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.46
2.23533E+11,MN Dot- Hastings Truck Station,951 E 21St St,Hastings,MN,55033,8159754,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,19.36
2.23533E+11,MN Dot- Hastings Truck Station,951 E 21St St,Hastings,MN,55033,8159754,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.85
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8159757,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8159757,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,12.62
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8159757,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,10.88
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8159757,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.85
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8159758,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8159758,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5.75
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8159758,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,4.96
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8159758,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.85
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8159759,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8159759,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,13.92
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8159759,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,12
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8159759,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,22.78
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8159759,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,18.01
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8159760,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8159760,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,11.32
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8159760,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,9.76
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8159760,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,1.08
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8159760,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.85
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,Weekly x1 Every Other Week (Even),Permanent,0,0,0,250
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,0.93,Rolloff Disposal,,Permanent,0.93,0,0,55.8
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,9/23/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,91.08
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,78.52
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8160499,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,112.28
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/4/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/4/2019,Trash,Open Top,20 Yards,0.54,Rolloff Disposal,,Permanent,0.54,0,0,32.4
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/5/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,0.64,Rolloff Disposal,,Permanent,0.64,0,0,38.4
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/12/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/12/2019,Trash,Open Top,20 Yards,1.49,Rolloff Disposal,,Permanent,1.49,0,0,89.4
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/16/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/19/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/19/2019,Trash,Open Top,20 Yards,0.99,Rolloff Disposal,,Permanent,0.99,0,0,59.4
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/23/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/26/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,9/26/2019,Trash,Open Top,20 Yards,0.65,Rolloff Disposal,,Permanent,0.65,0,0,39
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,382.96
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,330.16
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8160500,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,472.06
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,Weekly x1 Every Other Week (Even),Permanent,0,0,0,210
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,9/9/2019,Trash,Open Top,20 Yards,0.81,Rolloff Disposal,,Permanent,0.81,0,0,40.5
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,9/23/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,Weekly x1 Every Other Week (Even),Permanent,0,0,0,210
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,9/23/2019,Trash,Open Top,20 Yards,1.42,Rolloff Disposal,,Permanent,1.42,0,0,71
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,98.62
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,85.04
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8160501,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,121.57
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/3/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/9/2019,Not Applicable,Not Applicable,Not Applicable,1,Rolloff Rental,,Permanent,0,0,0,0
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/10/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,0
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/10/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/10/2019,Trash,Open Top,20 Yards,0.66,Rolloff Disposal,,Permanent,0.66,0,0,38.28
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/16/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/23/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,9/23/2019,Trash,Open Top,20 Yards,0.78,Rolloff Disposal,,Permanent,0.78,0,0,45.24
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Delivery,,Permanent,0,0,0,275.86
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,176.95
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,152.55
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8160502,10/1/2019,10/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,218.13
2.13526E+11,City Of New Hope-Public Works,5500 International Pkwy,New Hope,MN,55428-3606,8341790,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,53.76
2.13526E+11,City Of New Hope-Public Works,5500 International Pkwy,New Hope,MN,55428-3606,8341790,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,42.5
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8342267,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8342267,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.46
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8342267,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,4.08
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8342267,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.88
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8342267,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,28.53
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8342268,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8342268,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,33.32
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8342268,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.98
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8342268,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,6.88
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8342268,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,10.69
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,193.77
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,49.74
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,17.64
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,58.08
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8342269,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,62.15
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,9.49
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,98.21
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,24.87
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,8.91
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,29.12
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8342270,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,31.5
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8342271,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8342271,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,25.8
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8342271,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.24
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8342271,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,41.3
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8342271,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,32.65
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8342272,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8342272,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,25.8
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8342272,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,15.22
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8342272,9/30/2019,9/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,35.36
